"year","grid_pt","last_snow","snowmelt","snowmelt_est","Estimate","Est.Error","Q2.5","Q97.5"
"2007","8",145,152,149.229501305534,149.229501305534,0.600702941621992,106.91728015098,191.414425324767
"2007","9",145,152,146.837945550513,146.837945550513,0.608276750575564,103.804299236646,189.6985516334
"2007","10",145,152,148.5,99.5712791510439,0.601630300507715,57.3585249515047,142.646780964632
"2007","11",152,164,158,182.017857707389,0.60270862616857,139.734476048819,224.391404236285
"2007","12",152,164,158,177.622648994309,0.602329859631987,135.062011521793,220.287315871388
"2007","13",173,177,175,187.97859052108,0.603827604231879,145.882920808747,230.487582862617
"2007","14",152,164,158,176.112087081945,0.608489747595706,133.227249944507,219.234994861789
"2007","15",152,164,158,171.856485384765,0.600244073599837,129.776709292148,214.157913844208
"2007","16",145,152,148.5,162.684458845832,0.603189029274864,120.074172272171,204.907274789455
"2007","17",145,152,148.5,154.041657987098,0.602944807641863,111.952070452025,196.531374174443
"2007","18",129,138,135.127850054065,135.127850054065,0.599914518370173,92.8813849153367,177.573635751688
"2007","19",145,152,148.5,129.18784199012,0.606064179194719,86.7917270947618,171.947101474958
"2007","20",145,152,148.5,104.046266961647,0.60551749680346,61.7962246114722,146.682658886203
"2007","21",164,173,168.5,182.696945588779,0.60555508445742,139.918759222739,225.444992337521
"2007","22",164,173,168.5,180.540176011309,0.600969845351258,138.370441956987,222.482597225019
"2007","23",173,177,175,188.460387495947,0.605010177447447,145.813946205627,230.903964731186
"2007","24",164,173,168.5,187.994774962305,0.605641860795039,145.691901354431,230.875371626773
"2007","25",164,173,168.937603523082,168.937603523082,0.604522445732769,126.471008326075,211.331857190204
"2007","26",164,173,168.5,154.382372280639,0.602293675270309,112.116639309393,196.435550409533
"2007","27",145,152,148.5,158.996332483493,0.600299806118904,116.962195194963,201.460407156841
"2007","28",164,173,168.5,161.750553453433,0.601998182571803,119.367339522737,203.766811361491
"2007","29",145,152,148.5,129.791380726676,0.602541265710078,87.3182118021492,171.759729787082
"2007","30",145,152,148.5,110.228538495011,0.603454832102113,67.9622121208575,152.603316905021
"2007","31",164,173,168.5,177.249659326117,0.599586679726203,134.729675064287,219.347042776149
"2007","32",152,164,158,179.947531519772,0.604590512562548,137.736514781383,222.648930109914
"2007","33",164,173,168.5,186.582925502885,0.600493931195486,144.266474175698,228.819218175271
"2007","34",173,177,175,187.781362710807,0.600485905708644,145.60843664284,229.91002236779
"2007","35",164,173,168.5,186.206148514748,0.605082795087642,143.32142354436,228.626197935721
"2007","36",164,173,168.5,158.442131736261,0.600200437630169,116.011770519791,200.33330308587
"2007","37",152,164,159.059110340774,159.059110340774,0.600041022544298,116.733052248432,201.535172488385
"2007","38",164,173,166.29550700818,166.29550700818,0.599666742673802,123.690494201368,208.318960501052
"2007","39",145,152,148.5,134.858427470345,0.602270516643536,92.7005515957003,177.31198640987
"2007","40",145,152,148.5,110.93401013181,0.603208251161692,68.5114785847413,153.477877545894
"2007","41",164,173,168.5,177.938912782629,0.601515774598188,135.839051882058,220.250900546689
"2007","42",152,164,158,181.45252125844,0.603748613727138,139.117314844256,224.039588143654
"2007","43",173,177,175,191.212261967736,0.604058084038461,148.791589859674,233.777149559118
"2007","44",173,177,175,192.964898550326,0.604616527320853,150.670363998897,235.656384627959
"2007","45",173,177,175,196.722291578163,0.601384084152192,154.355021171008,238.710075881924
"2007","46",173,177,175,184.111211577503,0.602775718604755,141.838958421197,226.30880457772
"2007","47",152,164,159.179624861207,159.179624861207,0.603625067331785,116.919832176062,202.084755083985
"2007","48",145,152,148.5,140.49673346506,0.600836561153412,98.557124148082,182.823974198889
"2007","49",145,152,145.949617134251,145.949617134251,0.602084338898962,103.423758688371,188.126121115258
"2007","50",145,152,148.5,122.658352281964,0.600675294909488,80.6559026473948,165.038046490531
"2007","51",152,164,158,171.538840927586,0.602203348176043,129.266550574312,213.626313215853
"2007","52",145,152,148.5,165.459679630205,0.599966822003637,123.244283562918,207.780032312953
"2007","53",164,173,168.5,191.390343319769,0.603345002294599,148.994560195607,234.091182253545
"2007","54",173,177,175,195.613597596326,0.60763160370174,152.69956253722,238.646317939384
"2007","55",184,191,187.5,209.580613208681,0.611171360905145,166.505957374643,252.553442203692
"2007","56",184,191,187.5,208.278594791441,0.610267046546649,165.547572329396,251.366942658115
"2007","57",173,177,175,154.546989735635,0.604869450064778,111.86477870139,197.162912058899
"2007","58",164,173,168.5,151.835668962343,0.608219337092686,109.564487189872,195.123611451937
"2007","59",145,152,148.5,136.752528198485,0.605762829856842,94.0725677846841,178.918463352348
"2007","60",145,152,148.5,140.393596369468,0.599161249996652,98.1597613271173,182.424698675467
"2007","61",145,152,148.5,154.463943547932,0.60261690124216,112.054333617125,196.913834409448
"2007","62",164,173,168.5,182.531360964286,0.607237976887311,140.033099541413,225.159463485011
"2007","63",173,177,175,192.757380725435,0.603686697217148,150.552269912106,235.193219053507
"2007","64",164,173,172.683119096803,172.683119096803,0.601808025774521,130.142868051367,214.852890865123
"2007","65",184,191,187.5,211.351842820492,0.604900244087931,168.862007931478,253.7371948781
"2007","66",184,191,187.5,207.67546050623,0.608228358667855,164.956725139571,250.70202038414
"2007","67",173,177,175,153.427714146788,0.604177593938073,111.076012586029,195.784203396275
"2007","68",164,173,168.5,147.923704232037,0.602799765792206,105.4937700817,190.215791770481
"2007","69",145,152,148.5,135.846385471564,0.605069109398271,93.6161835582656,178.156548388289
"2007","70",145,152,148.5,130.92397564231,0.600444239652833,88.4383267103979,172.721648326164
"2007","71",129,138,133.5,157.104312899249,0.600785232173159,114.780622961284,199.639320734135
"2007","72",164,173,168.5,173.274759232913,0.604013689223585,130.65033781608,215.76954207818
"2007","73",164,173,168.5,186.118736831246,0.605933928358627,143.829112102311,228.828008368057
"2007","74",173,177,175,198.26542811038,0.606392132848644,155.56502714793,240.932523995746
"2007","75",164,173,168.5,192.755420944292,0.604811558644969,149.917059373666,235.082071712835
"2007","76",173,177,175,195.155216760167,0.607819793934462,152.318154998523,237.744394832927
"2007","77",173,177,175,163.935653832972,0.59964928314603,121.782782453581,206.037587275315
"2007","78",164,173,168.5,134.553636465547,0.601739514768024,92.4860625508069,177.107468449304
"2007","79",145,152,146.232378162118,146.232378162118,0.601675490367732,103.971957454944,189.012163512806
"2007","80",145,152,146.032921294825,146.032921294825,0.606760825920095,103.32957108669,188.545337752597
"2007","101",145,152,148.5,93.1004102399783,0.603400315553376,50.6131756817858,135.462356341863
"2007","201",129,138,133.5,94.9812598086029,0.600420847416698,52.2353456145052,137.266942722027
"2007","301",145,152,148.5,109.497232961135,0.598580025523822,67.4596120105758,151.59877288997
"2007","401",145,152,148.5,109.593634821321,0.601291302252291,67.436953496432,151.791264146088
"2007","501",145,152,148.5,113.84887278217,0.603464768900542,71.139090552975,156.497226816552
"2007","601",145,152,148.5,110.22866414463,0.603353813029127,67.8271082407031,152.494271315996
"2007","701",145,152,148.5,110.330605513331,0.604154469438435,67.7853577511253,152.570317213698
"2007","801",145,152,148.5,137.237157989451,0.604993399347991,94.9221525030015,180.142194379419
"2008","1",183,190,186.5,173.051749119888,0.601490848090554,130.697396018733,215.270866411722
"2008","2",176,183,179.5,171.109147802981,0.601591688118844,128.684028121733,213.340200177786
"2008","3",176,183,179.5,168.804852534241,0.602463873536578,126.546407619418,210.953461961978
"2008","4",169,176,172.5,164.29046217801,0.604773528317897,122.036554538856,206.758608703015
"2008","5",169,176,172.5,165.71556237607,0.601074460060747,123.762433033435,207.762291035808
"2008","6",169,176,172.5,163.911961298062,0.602218714875051,121.79310399245,206.365293100892
"2008","7",120,162,145.434833540389,145.434833540389,0.601288543494877,103.000162520835,187.834352959063
"2008","8",120,162,143.203273873724,143.203273873724,0.607861737104692,100.493595635493,185.690462245598
"2008","9",120,162,140.969179889861,140.969179889861,0.59928539956273,98.7493901093625,183.147744059644
"2008","10",46,53,49.5,93.5794449623522,0.604030817097428,51.4675403963365,136.087865670934
"2008","11",183,190,186.5,175.764435829073,0.60488722954346,133.154327643339,218.159023631332
"2008","12",176,183,179.5,171.502747470861,0.603217241459344,129.27757177403,214.241567249652
"2008","13",183,190,186.5,182.022879670555,0.603121314108918,139.414257611155,224.188941286048
"2008","14",176,183,179.5,169.744991465755,0.604050540851829,127.441188948268,212.244994376285
"2008","15",169,176,172.5,166.09279475737,0.601631042529525,123.610359127457,208.279172633975
"2008","16",162,169,165.5,156.738049827419,0.602927981281448,114.720467540117,199.195985851983
"2008","17",162,169,165.5,147.93652169572,0.601244776282372,105.497247329554,190.476026833508
"2008","18",120,162,129.035184292403,129.035184292403,0.603600306525594,87.1113228853087,171.682837258699
"2008","19",81,106,93.5,123.183484029943,0.604629436008369,80.6777758379144,165.658986116209
"2008","20",46,53,49.5,97.9168093490894,0.603481507438931,55.6748121763497,140.378760204602
"2008","21",183,190,186.5,176.776872149478,0.59998806844027,134.796808063184,219.034439663701
"2008","22",183,190,186.5,174.199711879219,0.602352941862464,131.712050076368,216.604231360484
"2008","23",183,190,186.5,182.324873986831,0.60474917194761,139.744770112553,225.093431659643
"2008","24",183,190,186.5,182.105733413708,0.603019000271819,139.994269909223,224.405127084954
"2008","25",169,176,172.5,163.076270808108,0.602482766496275,120.700788295622,205.413927334545
"2008","26",162,169,165.5,148.290441852808,0.602397689978223,106.228522486038,190.664423041088
"2008","27",162,169,165.5,153.100241305042,0.606069490959639,110.711251227343,196.039789455951
"2008","28",169,176,172.5,155.76206235581,0.60266953167944,113.696498063606,198.314448947651
"2008","29",120,162,123.663676143394,123.663676143394,0.605363621162552,80.7903008648864,165.907411913481
"2008","30",46,53,49.5,103.957950477265,0.607145684079604,61.2095001055335,146.654508757776
"2008","31",183,190,186.5,171.446258590783,0.602624052865931,128.916092541105,213.496165310977
"2008","32",183,190,186.5,173.866756302272,0.604236008677563,131.312941663601,216.092327213845
"2008","33",183,190,186.5,180.542811300786,0.603011792788492,138.336508346738,222.911813530123
"2008","34",183,190,186.5,181.989237300542,0.602987540511254,140.003726665959,224.599172457854
"2008","35",190,197,193.5,180.313094384031,0.604587593652144,137.635312725828,222.854954424374
"2008","36",162,169,165.5,152.545771635672,0.601920039723302,110.669449419123,195.123664791548
"2008","37",162,169,165.5,153.137962006564,0.602845431067306,110.608996217404,195.247027132056
"2008","38",176,183,179.5,160.340811799885,0.603648047618496,117.873085820189,202.327637402558
"2008","39",106,120,113,128.895647944106,0.606664737548096,86.2840118333885,171.371742629444
"2008","40",46,53,49.5,105.0854021878,0.600481098983586,62.901607091678,147.118182269466
"2008","41",183,190,186.5,171.782570071296,0.603634239294948,129.212781466501,214.485523070394
